Mã đơn/điều chỉnh,Loại,Thời gian tạo đơn,Thời gian tất toán đơn,Tiền tệ,Tổng số tiền tất toán,Tổng doanh thu,Tổng sau giảm giá của người bán,Tổng trước giảm giá,Giảm giá của người bán,Tổng hoàn sau giảm giá của người bán,Tổng hoàn trước giảm giá của người bán,Hoàn phần giảm giá của người bán,Tổng phí,Phí giao dịch,Phí hoa hồng TikTok Shop,Phí vận chuyển do người bán trả,Phí vận chuyển thực tế,Ưu đãi phí vận chuyển của sàn,Phí vận chuyển khách trả,Phí hoàn hàng thực tế,Hoàn phí vận chuyển khách,Hoàn tiền SFR,Trợ giá giao hàng thất bại,Trợ giá phí vận chuyển,Hoa hồng affiliate,Hoa hồng affiliate trước PIT,Thuế TNCN khấu trừ từ hoa hồng affiliate,Hoa hồng quảng cáo Shop Ads,Hoa hồng quảng cáo Shop Ads trước PIT,Thuế TNCN khấu trừ từ hoa hồng quảng cáo Shop Ads,Hoa hồng đối tác affiliate,Ký quỹ hoa hồng affiliate,Hoàn hoa hồng affiliate,Phí quảng cáo TAP Shop Ads,Phí dịch vụ SFP,Phí dịch vụ hoàn tiền Bonus,Phí dịch vụ LIVE Specials,Phí dịch vụ Voucher Xtra,Phí xử lý đơn hàng,Phí dịch vụ EAMS,Phí dịch vụ Flash Sale,Thuế VAT khấu trừ bởi TikTok Shop,Thuế TNCN khấu trừ bởi TikTok Shop,Phí chương trình TikTok PayLater,Phí tài nguyên chiến dịch,Phí dịch vụ SFR,Số tiền điều chỉnh,Mã đơn liên quan,Thanh toán của khách,Hoàn tiền cho khách,Giảm giá voucher đồng tài trợ bởi người bán,Hoàn giảm giá voucher đồng tài trợ bởi người bán,Giảm giá từ sàn,Hoàn giảm giá từ sàn,Giảm giá voucher đồng tài trợ bởi sàn,Hoàn giảm giá voucher đồng tài trợ bởi sàn,Giảm phí vận chuyển của người bán,Khối lượng gói ước tính (g),Khối lượng gói thực tế (g)
580827259860649177,Order,2025/10/19,2025/10/24,VND,76230,121000,121000,150000,-29000,0,0,0,-44770,-5324,-12705,0,-26200,26200,0,0,0,0,0,0,-21296,-21296,0,0,0,0,0,0,0,0,0,0,0,-3630,0,0,0,-1210,-605,0,0,0,0,580827259860649177,106480,0,0,0,14520,0,0,0,0,210,210
580823947665638484,Order,2025/10/19,2025/10/24,VND,172800,288000,288000,360000,-72000,0,0,0,-115200,-14400,-30240,0,-35100,35100,0,0,0,0,0,0,-57600,-57600,0,0,0,0,0,0,0,0,0,0,0,-8640,0,0,0,-2880,-1440,0,0,0,0,580823947665638484,288000,0,0,0,0,0,0,0,0,510,510
580821558203287433,Order,2025/10/18,2025/10/24,VND,225968,363000,363000,450000,-87000,0,0,0,-137032,-16516,-38115,0,-20900,20900,0,0,0,0,0,0,-66066,-66066,0,0,0,0,0,0,0,0,0,0,0,-10890,0,0,0,-3630,-1815,0,0,0,0,580821558203287433,330330,0,0,0,32670,0,0,0,0,610,610
580819915686052958,Order,2025/10/18,2025/10/24,VND,201600,288000,288000,360000,-72000,0,0,0,-86400,-14400,-30240,0,-35100,35100,0,0,0,0,0,0,0,0,0,-28800,0,0,0,0,0,0,0,0,0,-8640,0,0,0,-2880,-1440,0,0,0,0,580819915686052958,288000,0,0,0,0,0,0,0,0,510,510
580814809600853687,Order,2025/10/18,2025/10/24,VND,92000,150000,150000,150000,0,0,0,0,-58000,-7500,-15750,0,-40000,30000,10000,0,0,0,0,0,-28000,-28000,0,0,0,0,0,0,0,0,0,0,0,-4500,0,0,0,-1500,-750,0,0,0,0,580814809600853687,150000,0,0,0,10000,0,0,0,0,210,210
580814468466378303,Order,2025/10/18,2025/10/24,VND,94500,150000,150000,150000,0,0,0,0,-55500,-6600,-15750,0,-30300,30300,0,0,0,0,0,0,-26400,-26400,0,0,0,0,0,0,0,0,0,0,0,-4500,0,0,0,-1500,-750,0,0,0,0,580814468466378303,132000,0,0,0,18000,0,0,0,0,210,210
580812576472729234,Order,2025/10/18,2025/10/24,VND,90000,150000,150000,150000,0,0,0,0,-60000,-7500,-15750,0,-40000,40000,0,0,0,0,0,0,-30000,-30000,0,0,0,0,0,0,0,0,0,0,0,-4500,0,0,0,-1500,-750,0,0,0,0,580812576472729234,150000,0,0,0,0,0,0,0,0,210,210
580811481892881925,Order,2025/10/18,2025/10/24,VND,90000,150000,150000,150000,0,0,0,0,-60000,-7500,-15750,0,-40000,40000,0,0,0,0,0,0,-30000,-30000,0,0,0,0,0,0,0,0,0,0,0,-4500,0,0,0,-1500,-750,0,0,0,0,580811481892881925,150000,0,0,0,0,0,0,0,0,210,210
580811179578656254,Order,2025/10/18,2025/10/24,VND,630000,900000,900000,900000,0,0,0,0,-270000,-45000,-94500,0,-34000,34000,0,0,0,0,0,0,0,0,0,-90000,0,0,0,0,0,0,0,0,0,-27000,0,0,0,-9000,-4500,0,0,0,0,580811179578656254,900000,0,0,0,0,0,0,0,0,1230,1230
580809998127564686,Order,2025/10/17,2025/10/24,VND,65240,110000,110000,110000,0,0,0,0,-44760,-6260,-11550,0,-35200,20000,15200,0,0,0,0,0,-22000,-22000,0,0,0,0,0,0,0,0,0,0,0,-3300,0,0,0,-1100,-550,0,0,0,0,580809998127564686,125200,0,0,0,0,0,0,0,0,110,110
580808768544015503,Order,2025/10/17,2025/10/24,VND,178350,290000,290000,360000,-70000,0,0,0,-111650,-13630,-30450,0,-35100,35100,0,0,0,0,0,0,-54520,-54520,0,0,0,0,0,0,0,0,0,0,0,-8700,0,0,0,-2900,-1450,0,0,0,0,580808768544015503,272600,0,0,0,17400,0,0,0,0,510,510
580808609331250416,Order,2025/10/17,2025/10/24,VND,295200,492000,492000,600000,-108000,0,0,0,-196800,-24600,-51660,0,-47600,47600,0,0,0,0,0,0,-98400,-98400,0,0,0,0,0,0,0,0,0,0,0,-14760,0,0,0,-4920,-2460,0,0,0,0,580808609331250416,492000,0,0,0,0,0,0,0,0,810,810
580808137678096076,Order,2025/10/17,2025/10/24,VND,73040,123000,123000,150000,-27000,0,0,0,-49960,-6910,-12915,0,-35200,20000,15200,0,0,0,0,0,-24600,-24600,0,0,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580808137678096076,138200,0,0,0,0,0,0,0,0,210,210
580808088512792546,Order,2025/10/17,2025/10/24,VND,356000,580000,580000,720000,-140000,0,0,0,-224000,-27400,-60900,0,-55400,55400,0,0,0,0,0,0,-109600,-109600,0,0,0,0,0,0,0,0,0,0,0,-17400,0,0,0,-5800,-2900,0,0,0,0,580808088512792546,548000,0,0,0,32000,0,0,0,0,1030,1030
580808063207638252,Order,2025/10/17,2025/10/24,VND,76300,123000,123000,150000,-27000,0,0,0,-46700,-5650,-12915,0,-35200,35200,0,0,0,0,0,0,-22600,-22600,0,0,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580808063207638252,113000,0,0,0,10000,0,0,0,0,210,210
580807804720678260,Order,2025/10/17,2025/10/24,VND,180145,290000,290000,360000,-70000,0,0,0,-109855,-13575,-30450,0,-47600,40000,7600,0,0,0,0,0,-52780,-52780,0,0,0,0,0,0,0,0,0,0,0,-8700,0,0,0,-2900,-1450,0,0,0,0,580807804720678260,271500,0,0,0,26100,0,0,0,0,510,510
580807201165050882,Order,2025/10/17,2025/10/24,VND,73800,123000,123000,150000,-27000,0,0,0,-49200,-6150,-12915,0,-40000,40000,0,0,0,0,0,0,-24600,-24600,0,0,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580807201165050882,123000,0,0,0,0,0,0,0,0,210,210
580801321791161424,Order,2025/10/17,2025/10/24,VND,73300,123000,123000,150000,-27000,0,0,0,-49700,-6650,-12915,0,-40000,30000,10000,0,0,0,0,0,-24600,-24600,0,0,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580801321791161424,133000,0,0,0,0,0,0,0,0,210,210
580796605055206550,Order,2025/10/16,2025/10/24,VND,179000,290000,290000,360000,-70000,0,0,0,-111000,-13500,-30450,0,-35100,35100,0,0,0,0,0,0,-54000,-54000,0,0,0,0,0,0,0,0,0,0,0,-8700,0,0,0,-2900,-1450,0,0,0,0,580796605055206550,270000,0,0,0,20000,0,0,0,0,510,510
580794418956502899,Order,2025/10/16,2025/10/24,VND,180145,290000,290000,360000,-70000,0,0,0,-109855,-13575,-30450,0,-47600,40000,7600,0,0,0,0,0,-52780,-52780,0,0,0,0,0,0,0,0,0,0,0,-8700,0,0,0,-2900,-1450,0,0,0,0,580794418956502899,271500,0,0,0,26100,0,0,0,0,510,510
580790161668343038,Order,2025/10/16,2025/10/24,VND,-40000,0,0,0,0,0,0,0,-40000,0,0,-40000,-40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580790161668343038,0,0,0,0,0,0,0,0,0,210,210
580783286981855026,Order,2025/10/15,2025/10/24,VND,77490,123000,123000,150000,-27000,0,0,0,-45510,-5412,-12915,0,-40000,40000,0,0,0,0,0,0,-21648,-21648,0,0,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580783286981855026,108240,0,0,0,14760,0,0,0,0,210,210
580770006527477119,Order,2025/10/14,2025/10/24,VND,58740,85000,85000,110000,-25000,0,0,0,-26260,-5010,-8925,0,-35200,20000,15200,0,0,0,0,0,0,0,0,-8500,0,0,0,0,0,0,0,0,0,-2550,0,0,0,-850,-425,0,0,0,0,580770006527477119,100200,0,0,0,0,0,0,0,0,110,110
580811611734115874,Order,2025/10/18,2025/10/23,VND,90000,150000,150000,150000,0,0,0,0,-60000,-7500,-15750,0,-35200,35200,0,0,0,0,0,0,-30000,-30000,0,0,0,0,0,0,0,0,0,0,0,-4500,0,0,0,-1500,-750,0,0,0,0,580811611734115874,150000,0,0,0,0,0,0,0,0,200,200
580808696190567852,Order,2025/10/17,2025/10/23,VND,50240,85000,85000,110000,-25000,0,0,0,-34760,-5010,-8925,0,-35200,20000,15200,0,0,0,0,0,-17000,-17000,0,0,0,0,0,0,0,0,0,0,0,-2550,0,0,0,-850,-425,0,0,0,0,580808696190567852,100200,0,0,0,0,0,0,0,0,110,110
580808581091395018,Order,2025/10/17,2025/10/23,VND,173930,290000,290000,360000,-70000,0,0,0,-116070,-14570,-30450,0,-41400,40000,1400,0,0,0,0,0,-58000,-58000,0,0,0,0,0,0,0,0,0,0,0,-8700,0,0,0,-2900,-1450,0,0,0,0,580808581091395018,291400,0,0,0,0,0,0,0,0,510,510
580807858740168443,Order,2025/10/17,2025/10/23,VND,76875,123000,123000,150000,-27000,0,0,0,-46125,-5535,-12915,0,-35200,35200,0,0,0,0,0,0,-22140,-22140,0,0,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580807858740168443,110700,0,0,0,12300,0,0,0,0,210,210
580807705776456731,Order,2025/10/17,2025/10/23,VND,179075,290000,290000,360000,-70000,0,0,0,-110925,-13485,-30450,0,-35100,35100,0,0,0,0,0,0,-53940,-53940,0,0,0,0,0,0,0,0,0,0,0,-8700,0,0,0,-2900,-1450,0,0,0,0,580807705776456731,269700,0,0,0,20300,0,0,0,0,510,510
580807554479064902,Order,2025/10/17,2025/10/23,VND,51000,85000,85000,110000,-25000,0,0,0,-34000,-4250,-8925,0,-40000,40000,0,0,0,0,0,0,-17000,-17000,0,0,0,0,0,0,0,0,0,0,0,-2550,0,0,0,-850,-425,0,0,0,0,580807554479064902,85000,0,0,0,0,0,0,0,0,110,110
580807535103542671,Order,2025/10/17,2025/10/23,VND,85340,123000,123000,150000,-27000,0,0,0,-37660,-6910,-12915,0,-35200,20000,15200,0,0,0,0,0,0,0,0,-12300,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580807535103542671,138200,0,0,0,0,0,0,0,0,210,210
580801604074702473,Order,2025/10/17,2025/10/23,VND,50500,85000,85000,110000,-25000,0,0,0,-34500,-4750,-8925,0,-40000,30000,10000,0,0,0,0,0,-17000,-17000,0,0,0,0,0,0,0,0,0,0,0,-2550,0,0,0,-850,-425,0,0,0,0,580801604074702473,95000,0,0,0,0,0,0,0,0,110,110
580799585921959341,Order,2025/10/17,2025/10/23,VND,207350,290000,290000,360000,-70000,0,0,0,-82650,-13050,-30450,0,-47600,47600,0,0,0,0,0,0,0,0,0,-26100,0,0,0,0,0,0,0,0,0,-8700,0,0,0,-2900,-1450,0,0,0,0,580799585921959341,261000,0,0,0,29000,0,0,0,0,510,510
580799422493525395,Order,2025/10/17,2025/10/23,VND,73300,123000,123000,150000,-27000,0,0,0,-49700,-6650,-12915,0,-40000,30000,10000,0,0,0,0,0,-24600,-24600,0,0,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580799422493525395,133000,0,0,0,0,0,0,0,0,210,210
580799372732434358,Order,2025/10/17,2025/10/23,VND,73300,123000,123000,150000,-27000,0,0,0,-49700,-6650,-12915,0,-40000,30000,10000,0,0,0,0,0,-24600,-24600,0,0,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580799372732434358,133000,0,0,0,0,0,0,0,0,210,210
580798869921957795,Order,2025/10/17,2025/10/23,VND,51000,85000,85000,110000,-25000,0,0,0,-34000,-4250,-8925,0,-40000,40000,0,0,0,0,0,0,-17000,-17000,0,0,0,0,0,0,0,0,0,0,0,-2550,0,0,0,-850,-425,0,0,0,0,580798869921957795,85000,0,0,0,0,0,0,0,0,110,110
580798774914549100,Order,2025/10/17,2025/10/23,VND,85600,123000,123000,150000,-27000,0,0,0,-37400,-6650,-12915,0,-40000,30000,10000,0,0,0,0,0,0,0,0,-12300,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580798774914549100,133000,0,0,0,0,0,0,0,0,210,210
580798429437396311,Order,2025/10/17,2025/10/23,VND,73300,123000,123000,150000,-27000,0,0,0,-49700,-6650,-12915,0,-40000,30000,10000,0,0,0,0,0,-24600,-24600,0,0,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580798429437396311,133000,0,0,0,0,0,0,0,0,210,210
580797609119941812,Order,2025/10/16,2025/10/23,VND,203000,290000,290000,360000,-70000,0,0,0,-87000,-14500,-30450,0,-40000,40000,0,0,0,0,0,0,0,0,0,-29000,0,0,0,0,0,0,0,0,0,-8700,0,0,0,-2900,-1450,0,0,0,0,580797609119941812,290000,0,0,0,0,0,0,0,0,500,500
580796787237095185,Order,2025/10/16,2025/10/23,VND,174000,290000,290000,360000,-70000,0,0,0,-116000,-14500,-30450,0,-35100,35100,0,0,0,0,0,0,-58000,-58000,0,0,0,0,0,0,0,0,0,0,0,-8700,0,0,0,-2900,-1450,0,0,0,0,580796787237095185,290000,0,0,0,0,0,0,0,0,510,510
580796241690919953,Order,2025/10/16,2025/10/23,VND,50740,85000,85000,110000,-25000,0,0,0,-34260,-4510,-8925,0,-35200,30000,5200,0,0,0,0,0,-17000,-17000,0,0,0,0,0,0,0,0,0,0,0,-2550,0,0,0,-850,-425,0,0,0,0,580796241690919953,90200,0,0,0,0,0,0,0,0,110,110
580796136325613458,Order,2025/10/16,2025/10/23,VND,76258,123000,123000,150000,-27000,0,0,0,-46742,-5906,-12915,0,-26200,20000,6200,0,0,0,0,0,-22386,-22386,0,0,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580796136325613458,118130,0,0,0,11070,0,0,0,0,210,210
580795645075031772,Order,2025/10/16,2025/10/23,VND,72800,123000,123000,150000,-27000,0,0,0,-50200,-7150,-12915,0,-40000,20000,20000,0,0,0,0,0,-24600,-24600,0,0,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580795645075031772,143000,0,0,0,0,0,0,0,0,210,210
580795607696836265,Order,2025/10/16,2025/10/23,VND,88314,123000,123000,150000,-27000,0,0,0,-34686,-5412,-12915,0,-40000,40000,0,0,0,0,0,0,0,0,0,-10824,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580795607696836265,108240,0,0,0,14760,0,0,0,0,210,210
580795379393135746,Order,2025/10/16,2025/10/23,VND,152600,246000,246000,300000,-54000,0,0,0,-93400,-11300,-25830,0,-26200,26200,0,0,0,0,0,0,-45200,-45200,0,0,0,0,0,0,0,0,0,0,0,-7380,0,0,0,-2460,-1230,0,0,0,0,580795379393135746,226000,0,0,0,20000,0,0,0,0,410,410
580794992044442764,Order,2025/10/16,2025/10/23,VND,78800,123000,123000,150000,-27000,0,0,0,-44200,-5150,-12915,0,-35200,35200,0,0,0,0,0,0,-20600,-20600,0,0,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580794992044442764,103000,0,0,0,20000,0,0,0,0,210,210
580794854213453660,Order,2025/10/16,2025/10/23,VND,75800,123000,123000,150000,-27000,0,0,0,-47200,-6150,-12915,0,-40000,30000,10000,0,0,0,0,0,-22600,-22600,0,0,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580794854213453660,123000,0,0,0,10000,0,0,0,0,210,210
580794831434122909,Order,2025/10/16,2025/10/23,VND,73300,123000,123000,150000,-27000,0,0,0,-49700,-6650,-12915,0,-40000,30000,10000,0,0,0,0,0,-24600,-24600,0,0,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580794831434122909,133000,0,0,0,0,0,0,0,0,210,210
580794861803964196,Order,2025/10/16,2025/10/23,VND,85600,123000,123000,150000,-27000,0,0,0,-37400,-6650,-12915,0,-40000,30000,10000,0,0,0,0,0,0,0,0,-12300,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580794861803964196,133000,0,0,0,0,0,0,0,0,210,210
580794792732034566,Order,2025/10/16,2025/10/23,VND,87600,123000,123000,150000,-27000,0,0,0,-35400,-5650,-12915,0,-40000,40000,0,0,0,0,0,0,0,0,0,-11300,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580794792732034566,113000,0,0,0,10000,0,0,0,0,210,210
580794350315799562,Order,2025/10/16,2025/10/23,VND,50500,85000,85000,110000,-25000,0,0,0,-34500,-4750,-8925,0,-40000,30000,10000,0,0,0,0,0,-17000,-17000,0,0,0,0,0,0,0,0,0,0,0,-2550,0,0,0,-850,-425,0,0,0,0,580794350315799562,95000,0,0,0,0,0,0,0,0,110,110
580794104400152109,Order,2025/10/16,2025/10/23,VND,174000,290000,290000,360000,-70000,0,0,0,-116000,-14500,-30450,0,-47600,47600,0,0,0,0,0,0,-58000,-58000,0,0,0,0,0,0,0,0,0,0,0,-8700,0,0,0,-2900,-1450,0,0,0,0,580794104400152109,290000,0,0,0,0,0,0,0,0,510,510
580791391211521868,Order,2025/10/16,2025/10/23,VND,348000,580000,580000,720000,-140000,0,0,0,-232000,-29000,-60900,0,-55400,55400,0,0,0,0,0,0,-116000,-116000,0,0,0,0,0,0,0,0,0,0,0,-17400,0,0,0,-5800,-2900,0,0,0,0,580791391211521868,580000,0,0,0,0,0,0,0,0,1030,1030
580790413848971154,Order,2025/10/16,2025/10/23,VND,50500,85000,85000,110000,-25000,0,0,0,-34500,-4750,-8925,0,-40000,30000,10000,0,0,0,0,0,-17000,-17000,0,0,0,0,0,0,0,0,0,0,0,-2550,0,0,0,-850,-425,0,0,0,0,580790413848971154,95000,0,0,0,0,0,0,0,0,110,110
580786481462544011,Order,2025/10/16,2025/10/23,VND,178500,255000,255000,330000,-75000,0,0,0,-76500,-12750,-26775,0,-30300,30300,0,0,0,0,0,0,0,0,0,-25500,0,0,0,0,0,0,0,0,0,-7650,0,0,0,-2550,-1275,0,0,0,0,580786481462544011,255000,0,0,0,0,0,0,0,0,310,310
580783585338951442,Order,2025/10/15,2025/10/23,VND,73050,123000,123000,150000,-27000,0,0,0,-49950,-6900,-12915,0,-40000,25000,15000,0,0,0,0,0,-24600,-24600,0,0,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580783585338951442,138000,0,0,0,0,0,0,0,0,210,210
580783432359052350,Order,2025/10/15,2025/10/23,VND,73785,123000,123000,150000,-27000,0,0,0,-49215,-6165,-12915,0,-30300,30000,300,0,0,0,0,0,-24600,-24600,0,0,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580783432359052350,123300,0,0,0,0,0,0,0,0,210,210
580782465488553595,Order,2025/10/15,2025/10/23,VND,206915,290000,290000,360000,-70000,0,0,0,-83085,-13195,-30450,0,-40000,40000,0,0,0,0,0,0,0,0,0,-26390,0,0,0,0,0,0,0,0,0,-8700,0,0,0,-2900,-1450,0,0,0,0,580782465488553595,263900,0,0,0,26100,0,0,0,0,500,500
580781746190320852,Order,2025/10/15,2025/10/23,VND,104000,150000,150000,150000,0,0,0,0,-46000,-8500,-15750,0,-40000,20000,20000,0,0,0,0,0,0,0,0,-15000,0,0,0,0,0,0,0,0,0,-4500,0,0,0,-1500,-750,0,0,0,0,580781746190320852,170000,0,0,0,0,0,0,0,0,210,210
580781354782327987,Order,2025/10/15,2025/10/23,VND,65500,110000,110000,110000,0,0,0,0,-44500,-6000,-11550,0,-40000,30000,10000,0,0,0,0,0,-22000,-22000,0,0,0,0,0,0,0,0,0,0,0,-3300,0,0,0,-1100,-550,0,0,0,0,580781354782327987,120000,0,0,0,0,0,0,0,0,110,110
580730637710034036,Order,2025/10/11,2025/10/23,VND,84800,123000,123000,150000,-27000,0,0,0,-38200,-7450,-12915,0,-40000,14000,26000,0,0,0,0,0,0,0,0,-12300,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580730637710034036,149000,0,0,0,0,0,0,0,0,210,210
580730390783755309,Order,2025/10/11,2025/10/23,VND,-40000,0,0,0,0,0,0,0,-40000,0,0,-40000,-40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580730390783755309,0,0,0,0,0,0,0,0,0,210,210
580688260791567543,Order,2025/10/08,2025/10/23,VND,-40000,0,0,0,0,0,0,0,-40000,0,0,-40000,-47600,0,0,0,0,0,7600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580688260791567543,0,0,0,0,0,0,0,0,0,510,510
580812929798801235,Order,2025/10/18,2025/10/22,VND,90000,150000,150000,150000,0,0,0,0,-60000,-7500,-15750,0,-19700,19700,0,0,0,0,0,0,-30000,-30000,0,0,0,0,0,0,0,0,0,0,0,-4500,0,0,0,-1500,-750,0,0,0,0,580812929798801235,150000,0,0,0,0,0,0,0,0,210,210
580808537941967992,Order,2025/10/17,2025/10/22,VND,51000,85000,85000,110000,-25000,0,0,0,-34000,-4250,-8925,0,-19700,19700,0,0,0,0,0,0,-17000,-17000,0,0,0,0,0,0,0,0,0,0,0,-2550,0,0,0,-850,-425,0,0,0,0,580808537941967992,85000,0,0,0,0,0,0,0,0,110,110
580800724628112741,Order,2025/10/17,2025/10/22,VND,73800,123000,123000,150000,-27000,0,0,0,-49200,-6150,-12915,0,-40000,40000,0,0,0,0,0,0,-24600,-24600,0,0,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580800724628112741,123000,0,0,0,0,0,0,0,0,210,210
580800458133963805,Order,2025/10/17,2025/10/22,VND,-30300,0,0,0,0,0,0,0,-30300,0,0,-30300,-30300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580800458133963805,0,0,0,0,0,0,0,0,0,200,200
580799805908288848,Order,2025/10/17,2025/10/22,VND,50240,85000,85000,110000,-25000,0,0,0,-34760,-5010,-8925,0,-35200,20000,15200,0,0,0,0,0,-17000,-17000,0,0,0,0,0,0,0,0,0,0,0,-2550,0,0,0,-850,-425,0,0,0,0,580799805908288848,100200,0,0,0,0,0,0,0,0,110,110
580799703493215594,Order,2025/10/17,2025/10/22,VND,85600,123000,123000,150000,-27000,0,0,0,-37400,-6650,-12915,0,-40000,30000,10000,0,0,0,0,0,0,0,0,-12300,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580799703493215594,133000,0,0,0,0,0,0,0,0,210,210
580799685938087539,Order,2025/10/17,2025/10/22,VND,85840,123000,123000,150000,-27000,0,0,0,-37160,-6410,-12915,0,-35200,30000,5200,0,0,0,0,0,0,0,0,-12300,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580799685938087539,128200,0,0,0,0,0,0,0,0,210,210
580798795460085041,Order,2025/10/17,2025/10/22,VND,206480,290000,290000,360000,-70000,0,0,0,-83520,-13340,-30450,0,-47600,47600,0,0,0,0,0,0,0,0,0,-26680,0,0,0,0,0,0,0,0,0,-8700,0,0,0,-2900,-1450,0,0,0,0,580798795460085041,266800,0,0,0,23200,0,0,0,0,510,510
580797898268706660,Order,2025/10/17,2025/10/22,VND,73800,123000,123000,150000,-27000,0,0,0,-49200,-6150,-12915,0,-40000,40000,0,0,0,0,0,0,-24600,-24600,0,0,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580797898268706660,123000,0,0,0,0,0,0,0,0,210,210
580796209291691666,Order,2025/10/16,2025/10/22,VND,174000,290000,290000,360000,-70000,0,0,0,-116000,-14500,-30450,0,-35100,35100,0,0,0,0,0,0,-58000,-58000,0,0,0,0,0,0,0,0,0,0,0,-8700,0,0,0,-2900,-1450,0,0,0,0,580796209291691666,290000,0,0,0,0,0,0,0,0,510,510
580795653964334128,Order,2025/10/16,2025/10/22,VND,50000,85000,85000,110000,-25000,0,0,0,-35000,-5250,-8925,0,-40000,20000,20000,0,0,0,0,0,-17000,-17000,0,0,0,0,0,0,0,0,0,0,0,-2550,0,0,0,-850,-425,0,0,0,0,580795653964334128,105000,0,0,0,0,0,0,0,0,110,110
580795257861276830,Order,2025/10/16,2025/10/22,VND,180525,290000,290000,360000,-70000,0,0,0,-109475,-13195,-30450,0,-41400,41400,0,0,0,0,0,0,-52780,-52780,0,0,0,0,0,0,0,0,0,0,0,-8700,0,0,0,-2900,-1450,0,0,0,0,580795257861276830,263900,0,0,0,26100,0,0,0,0,510,510
580795251257673410,Order,2025/10/16,2025/10/22,VND,102000,170000,170000,220000,-50000,0,0,0,-68000,-8500,-17850,0,-40000,40000,0,0,0,0,0,0,-34000,-34000,0,0,0,0,0,0,0,0,0,0,0,-5100,0,0,0,-1700,-850,0,0,0,0,580795251257673410,170000,0,0,0,0,0,0,0,0,210,210
580795028732413279,Order,2025/10/16,2025/10/22,VND,84340,123000,123000,150000,-27000,0,0,0,-38660,-7910,-12915,0,-35200,0,35200,0,0,0,0,0,0,0,0,-12300,0,0,0,0,0,0,0,0,0,-3690,0,0,0,-1230,-615,0,0,0,0,580795028732413279,158200,0,0,0,0,0,0,0,0,210,210
580794800874948066,Order,2025/10/16,2025/10/22,VND,179075,290000,290000,360000,-70000,0,0,0,-110925,-13485,-30450,0,-47600,47600,0,0,0,0,0,0,-53940,-53940,0,0,0,0,0,0,0,0,0,0,0,-8700,0,0,0,-2900,-1450,0,0,0,0,580794800874948066,269700,0,0,0,20300,0,0,0,0,510,510
580794810094356327,Order,2025/10/16,2025/10/22,VND,356000,580000,580000,720000,-140000,0,0,0,-224000,-27400,-60900,0,-55400,55400,0,0,0,0,0,0,-109600,-109600,0,0,0,0,0,0,0,0,0,0,0,-17400,0,0,0,-5800,-2900,0,0,0,0,580794810094356327,548000,0,0,0,32000,0,0,0,0,1030,1030
