ID,Mã vận đơn,Trạng thái,Sản phẩm,Số lượng,Đơn giá,Giảm giá,Ngày tạo đơn,Ngày cập nhật,Tỉnh thành phố,Ngày giờ đẩy đơn sang đvvc,Thẻ,Ảnh SP,Doanh thu chưa trừ phí sàn,Tiền thanh toán thực tế,Tổng phí đối soát,Sàn trợ giá,khác,phí aff,tên aff,tiền spf ship,tiền thực nhận,tiền ship shop chịu,phí giao dịch,phí hoa hồng tiktok shop,phí 9% thực tế,phí xtra,phí flash sale,ghi chú,thuế,phí tiktok bù,Phí xử lý đơn hàng
580266811273872479,VTPVN9017591711,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,130000,24300,05/09/2025,24/09/2025,Hà Nội,08:46 06/09/2025,,https://content.pancake.vn/2-25/2025/8/1/243900ec515c69e8afe0f188aa0e5d739b80effe.jpg,115700,105700,0,10000,,21140,vuonmaianhquy,0,71921,0,-5285,-12148,-17433,-3471,0,,-1735,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580266793197733763,VTPVN9012700119,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,130000,14300,05/09/2025,24/09/2025,Hồ Chí Minh,08:46 06/09/2025,,https://content.pancake.vn/2-25/2025/8/1/243900ec515c69e8afe0f188aa0e5d739b80effe.jpg,115700,120900,0,0,,23140,vuonmaianhquy,0,69161,0,-6045,-12148,-18193,-3471,0,,-1735,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580266823061570734,VTPVN9015511311,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 100ml",1,95000,15000,05/09/2025,26/09/2025,Đắk Lắk,08:46 06/09/2025,,https://content.pancake.vn/2-25/2025/8/1/243900ec515c69e8afe0f188aa0e5d739b80effe.jpg,80000,80000,0,0,,16000,vuonmaianhquy,0,48000,0,-4000,-8400,-12400,-2400,0,,-1200,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580266782596171651,,Đã huỷ,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,130000,14300,05/09/2025,05/09/2025,Hồ Chí Minh,,,https://content.pancake.vn/2-25/2025/8/1/243900ec515c69e8afe0f188aa0e5d739b80effe.jpg,0,120900,,0,,,vuonmaianhquy,,,,,,,,,,,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580266879036196089,VTPVN9012740319,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 100ml",1,95000,15000,05/09/2025,24/09/2025,Đồng Tháp,08:47 06/09/2025,,https://content.pancake.vn/2-25/2025/8/1/243900ec515c69e8afe0f188aa0e5d739b80effe.jpg,80000,90000,0,0,,16000,vuonmaianhquy,0,47500,0,-4500,-8400,-12900,-2400,0,,-1200,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580266840246486209,VTPVN9010611011,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,130000,14300,05/09/2025,24/09/2025,Đồng Nai,08:47 06/09/2025,,https://content.pancake.vn/2-25/2025/8/1/243900ec515c69e8afe0f188aa0e5d739b80effe.jpg,115700,125700,0,0,,23140,vuonmaianhquy,0,68921,0,-6285,-12148,-18433,-3471,0,,-1735,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580266923163944504,VTPVN9016780119,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 500ml",1,350000,90000,05/09/2025,25/09/2025,Cần Thơ,08:47 06/09/2025,,https://content.pancake.vn/2-25/2025/8/1/243900ec515c69e8afe0f188aa0e5d739b80effe.jpg,290000,277600,0,30000,,52000,vuonmaianhquy,0,180620,0,-13880,-30450,-44330,-8700,0,,-4350,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580266933299938838,VTPVN9017571611,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 100ml",1,95000,15000,05/09/2025,24/09/2025,Lâm Đồng,08:48 06/09/2025,,https://content.pancake.vn/2-25/2025/8/1/243900ec515c69e8afe0f188aa0e5d739b80effe.jpg,80000,80000,0,0,,16000,vuonmaianhquy,0,48000,0,-4000,-8400,-12400,-2400,0,,-1200,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580267035598029831,VTPVN9019700319,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 500ml",1,350000,60000,05/09/2025,25/09/2025,Lâm Đồng,08:48 06/09/2025,,https://content.pancake.vn/2-25/2025/8/1/243900ec515c69e8afe0f188aa0e5d739b80effe.jpg,290000,290000,0,0,,58000,vuonmaianhquy,0,174000,0,-14500,-30450,-44950,-8700,0,,-4350,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580267051248813212,VTPVN9018531811,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 100ml",1,95000,0,05/09/2025,26/09/2025,Đắk Lắk,08:48 06/09/2025,,https://content.pancake.vn/2-25/2025/8/1/243900ec515c69e8afe0f188aa0e5d739b80effe.jpg,95000,95000,0,0,,9500,vuonmaianhquy,0,66500,0,-4750,-9975,-14725,-2850,0,,-1425,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580267165688169640,VTPVN9010760419,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 500ml",1,350000,77400,05/09/2025,24/09/2025,Đà Nẵng,08:48 06/09/2025,,https://content.pancake.vn/2-25/2025/8/1/243900ec515c69e8afe0f188aa0e5d739b80effe.jpg,290000,272600,0,17400,,54520,vuonmaianhquy,0,178350,0,-13630,-30450,-44080,-8700,0,,-4350,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580267221884896496,,Đã huỷ,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,130000,14300,05/09/2025,05/09/2025,Đồng Tháp,,,https://content.pancake.vn/2-25/2025/8/1/243900ec515c69e8afe0f188aa0e5d739b80effe.jpg,0,149700,,0,,,vuonmaianhquy,,,,,,,,,,,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580267335651788328,VTPVN9019571811,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 500ml",2,350000,207000,05/09/2025,25/09/2025,An Giang,08:49 06/09/2025,,https://content.pancake.vn/2-25/2025/8/1/243900ec515c69e8afe0f188aa0e5d739b80effe.jpg,580000,493000,0,87000,,98600,vuonmaianhquy,0,369750,0,-24650,-60900,-85550,-17400,0,1 nano tonic 100ml,-8700,,
_,,,"(COMBO 5 GÓI) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/6/11/26faf003e75ce17d00e3958d686be17f6d658f32.jpg,,,,,,,,,,,,,,,,,,,
580267551159519061,VTPVN9011691211,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 100ml",1,95000,0,05/09/2025,24/09/2025,Đồng Tháp,08:49 06/09/2025,,https://content.pancake.vn/2-25/2025/8/1/243900ec515c69e8afe0f188aa0e5d739b80effe.jpg,95000,110200,0,0,,9500,vuonmaianhquy,0,65740,0,-5510,-9975,-15485,-2850,0,,-1425,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580267538277828509,VTPVN9018591311,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 500ml",2,350000,152000,05/09/2025,25/09/2025,Vĩnh Long,08:49 06/09/2025,,https://content.pancake.vn/2-25/2025/8/1/243900ec515c69e8afe0f188aa0e5d739b80effe.jpg,580000,573400,0,32000,,109600,vuonmaianhquy,0,354730,0,-28670,-60900,-89570,-17400,0,,-8700,,
_,,,"(COMBO 5 GÓI) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/6/11/26faf003e75ce17d00e3958d686be17f6d658f32.jpg,,,,,,,,,,,,,,,,,,,
580267605549614403,VTPVN9012651211,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 500ml",1,350000,90000,05/09/2025,24/09/2025,Đồng Tháp,08:50 06/09/2025,,https://content.pancake.vn/2-25/2025/8/1/243900ec515c69e8afe0f188aa0e5d739b80effe.jpg,290000,267600,0,30000,,52000,vuonmaianhquy,0,181120,0,-13380,-30450,-43830,-8700,0,,-4350,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580267718040323324,VTPVN9011780419,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 100ml",1,95000,15000,05/09/2025,24/09/2025,Hồ Chí Minh,08:50 06/09/2025,,https://content.pancake.vn/2-25/2025/8/1/243900ec515c69e8afe0f188aa0e5d739b80effe.jpg,80000,80000,0,0,,16000,vuonmaianhquy,0,48000,0,-4000,-8400,-12400,-2400,0,,-1200,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580268096076088678,VTPVN9010760519,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,130000,14300,05/09/2025,24/09/2025,Vĩnh Long,08:50 06/09/2025,,https://content.pancake.vn/2-25/2025/8/1/243900ec515c69e8afe0f188aa0e5d739b80effe.jpg,115700,125700,0,0,,23140,vuonmaianhquy,0,68921,0,-6285,-12148,-18433,-3471,0,,-1735,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580268088262690695,VTPVN9012651311,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 500ml",1,350000,86100,05/09/2025,24/09/2025,Vĩnh Long,08:50 06/09/2025,,https://content.pancake.vn/2-25/2025/8/1/243900ec515c69e8afe0f188aa0e5d739b80effe.jpg,290000,263900,0,26100,,52780,vuonmaianhquy,0,180525,0,-13195,-30450,-43645,-8700,0,,-4350,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580268549897684872,,Đã huỷ,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 100ml",1,95000,0,05/09/2025,05/09/2025,Lâm Đồng,,,https://content.pancake.vn/2-25/2025/8/1/243900ec515c69e8afe0f188aa0e5d739b80effe.jpg,0,95300,,0,,,phch1987,,,,,,,,,,,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580268573946774928,VTPVN9016671111,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 500ml",1,350000,80300,05/09/2025,24/09/2025,Cần Thơ,08:51 06/09/2025,,https://content.pancake.vn/2-25/2025/8/1/243900ec515c69e8afe0f188aa0e5d739b80effe.jpg,290000,269700,0,20300,,53940,vuonmaianhquy,0,179075,0,-13485,-30450,-43935,-8700,0,,-4350,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580269005597214075,VTPVN9014691311,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 100ml",1,95000,0,05/09/2025,24/09/2025,Hồ Chí Minh,08:51 06/09/2025,,https://content.pancake.vn/2-25/2025/8/1/243900ec515c69e8afe0f188aa0e5d739b80effe.jpg,95000,95000,0,0,,9500,vuonmaianhquy,0,66500,0,-4750,-9975,-14725,-2850,0,,-1425,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580269112280254252,VTPVN9015780919,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 500ml",1,350000,23790,05/09/2025,24/09/2025,Hồ Chí Minh,08:51 06/09/2025,,https://content.pancake.vn/2-25/2025/8/1/243900ec515c69e8afe0f188aa0e5d739b80effe.jpg,350000,326210,0,23790,,65242,longho1212,0,215948,0,-16310,-36750,-53060,-10500,0,,-5250,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580270807623632623,VTPVN9010700819,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",2,130000,0,06/09/2025,24/09/2025,Đắk Lắk,08:51 06/09/2025,,https://content.pancake.vn/2-25/2025/8/1/243900ec515c69e8afe0f188aa0e5d739b80effe.jpg,260000,260000,0,0,,52000,phch1987,0,156000,0,-13000,-27300,-40300,-7800,0,,-3900,,
_,,,"(COMBO 5 GÓI) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/6/11/26faf003e75ce17d00e3958d686be17f6d658f32.jpg,,,,,,,,,,,,,,,,,,,
580270826958718120,VTPVN9010720819,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 100ml",1,95000,0,06/09/2025,24/09/2025,Hồ Chí Minh,08:52 06/09/2025,,https://content.pancake.vn/2-25/2025/8/1/243900ec515c69e8afe0f188aa0e5d739b80effe.jpg,95000,95000,0,0,,9500,vuonmaianhquy,0,66500,0,-4750,-9975,-14725,-2850,0,,-1425,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580271175773292222,VTPVN9010880019,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,130000,0,06/09/2025,24/09/2025,Hồ Chí Minh,08:52 06/09/2025,,https://content.pancake.vn/2-25/2025/8/1/243900ec515c69e8afe0f188aa0e5d739b80effe.jpg,130000,0,0,0,,26000,cuteomaivangg,0,77740,0,-6760,-13650,-20410,-3900,0,,-1950,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580271625032599064,VTPVN9012631511,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,130000,0,06/09/2025,24/09/2025,Đồng Nai,08:52 06/09/2025,,https://content.pancake.vn/2-25/2025/8/1/243900ec515c69e8afe0f188aa0e5d739b80effe.jpg,130000,140000,0,0,,13000,vuonmaianhquy,0,90500,0,-7000,-13650,-20650,-3900,0,,-1950,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
580271775731910417,VTPVN9018700619,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 100ml",1,95000,0,06/09/2025,24/09/2025,Lâm Đồng,08:52 06/09/2025,,https://content.pancake.vn/2-25/2025/8/1/243900ec515c69e8afe0f188aa0e5d739b80effe.jpg,95000,95000,0,0,,9500,vuonmaianhquy,0,66500,0,-4750,-9975,-14725,-2850,0,,-1425,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580272596742931744,VTPVN9014732214,Đã nhận,"Yapoko Chế Phẩm Dạng Sữa SC Có Tác Dụng Mát Cây Giúp Cây Trồng Khỏe Mạnh, Xanh Dày Lá, Hỗ Trợ Hiệu Quả Phân Bón Cho Cây Trồng / Thông số: Chai 200ml",1,130000,0,06/09/2025,26/09/2025,Cà Mau,08:48 08/09/2025,,https://content.pancake.vn/2-25/2025/8/1/243900ec515c69e8afe0f188aa0e5d739b80effe.jpg,130000,130000,0,0,,13000,vuonmaianhquy,0,91000,0,-6500,-13650,-20150,-3900,0,,-1950,,
_,,,"(HÀNG TẶNG) Chế phẩm REX Tăng Hoạt Lực, Bám Dính, Thẩm Thấu Nhanh, Lưu Dẫn Mạnh, Lưu Dẫn 2 Chiều",1,0,,,,,,,https://content.pancake.vn/2-25/2025/8/1/22775416bcf7ea991ccda4a88643b84a4fa276bc.jpg,,,,,,,,,,,,,,,,,,,
